run_id,agent,env,trial,state,sharpe,mean_pnl,std_pnl,n_train_steps,n_eval_episodes,p_learning_rate,p_n_steps,p_batch_size,p_n_epochs,p_gamma,p_ent_coef,p_clip_range,p_gae_lambda
tuned_v1,InventoryShiftAgent,GBMVanillaEnv,1,COMPLETE,-0.247258,-2.4894,10.068,0,20,0.39847274093219637,20
tuned_v1,InventoryShiftAgent,GBMVanillaEnv,2,COMPLETE,0.24118,5.7236,23.7316,0,20,0.14553179565665345,20
tuned_v1,InventoryShiftAgent,GBMVanillaEnv,3,COMPLETE,0.11712,2.3904,20.4097,0,20,0.07875660249889861,20
tuned_v1,InventoryShiftAgent,GBMVanillaEnv,4,COMPLETE,0.344229,6.792,19.7311,0,20,0.01025669131543725,20
tuned_v1,InventoryShiftAgent,GBMVanillaEnv,5,COMPLETE,0.683791,13.9831,20.4494,0,20,0.010255552094216988,20
tuned_v1,InventoryShiftAgent,GBMVanillaEnv,6,COMPLETE,0.283872,4.952,17.4444,0,20,0.00653336961902664,20
tuned_v1,InventoryShiftAgent,GBMVanillaEnv,7,COMPLETE,0.208655,3.8061,18.241,0,20,0.26997422048937153,20
tuned_v1,InventoryShiftAgent,GBMVanillaEnv,8,COMPLETE,-0.028647,-0.4434,15.4776,0,20,0.07965261308120507,20
tuned_v1,InventoryShiftAgent,GBMVanillaEnv,9,COMPLETE,0.201165,3.5054,17.4256,0,20,0.1303512379185383,20
tuned_v1,InventoryShiftAgent,GBMVanillaEnv,10,COMPLETE,0.130106,2.3175,17.8125,0,20,0.020973005655801832,20
tuned_v1,InventoryShiftAgent,GBMVanillaEnv,11,COMPLETE,0.232292,4.3743,18.8312,0,20,0.005071220628338471,20
tuned_v1,InventoryShiftAgent,GBMVanillaEnv,12,COMPLETE,-0.174243,-4.2662,24.484,0,20,0.0129210243271656,20
tuned_v1,InventoryShiftAgent,GBMVanillaEnv,13,COMPLETE,0.475237,5.2426,11.0316,0,20,0.011849134392865808,20
tuned_v1,InventoryShiftAgent,GBMVanillaEnv,14,COMPLETE,-0.351997,-5.7105,16.2232,0,20,0.03114498722449431,20
tuned_v1,InventoryShiftAgent,GBMVanillaEnv,15,COMPLETE,-0.122139,-2.9547,24.1915,0,20,0.01395491253404659,20
tuned_v1,InventoryShiftAgent,GBMVanillaEnv,16,COMPLETE,-0.075374,-1.2323,16.3492,0,20,0.008209559527932125,20
tuned_v1,InventoryShiftAgent,GBMVanillaEnv,17,COMPLETE,0.181298,4.486,24.744,0,20,0.017374508564840938,20
tuned_v1,InventoryShiftAgent,GBMVanillaEnv,18,COMPLETE,0.183602,4.1855,22.7966,0,20,0.04878188827249704,20
tuned_v1,InventoryShiftAgent,GBMVanillaEnv,19,COMPLETE,0.061263,0.774,12.6347,0,20,0.028719606898478824,20
tuned_v1,InventoryShiftAgent,GBMVanillaEnv,20,COMPLETE,-0.043822,-0.781,17.8224,0,20,0.0077172929425843965,20
tuned_v1,InventoryShiftAgent,GBMVanillaEnv,21,COMPLETE,-0.157881,-5.0092,31.7279,0,20,0.010854657202741468,20
tuned_v1,InventoryShiftAgent,GBMVanillaEnv,22,COMPLETE,-0.253296,-3.9085,15.4305,0,20,0.01031887193470023,20
tuned_v1,InventoryShiftAgent,GBMVanillaEnv,23,COMPLETE,0.137002,3.064,22.3643,0,20,0.0192064427177489,20
tuned_v1,InventoryShiftAgent,GBMVanillaEnv,24,COMPLETE,0.528497,9.4569,17.8939,0,20,0.005642244847862461,20
tuned_v1,InventoryShiftAgent,GBMVanillaEnv,25,COMPLETE,0.237868,3.6551,15.3663,0,20,0.005538427320870776,20
tuned_v1,InventoryShiftAgent,GBMVanillaEnv,26,COMPLETE,0.318703,4.9989,15.6851,0,20,0.00719140248329761,20
tuned_v1,InventoryShiftAgent,GBMVanillaEnv,27,COMPLETE,0.270326,6.0083,22.2261,0,20,0.04309747999559121,20
tuned_v1,InventoryShiftAgent,GBMVanillaEnv,28,COMPLETE,0.347565,5.5656,16.0132,0,20,0.015528870882868633,20
tuned_v1,InventoryShiftAgent,GBMVanillaEnv,29,COMPLETE,1.070053,9.0998,8.5041,0,20,0.024202117345462747,20
tuned_v1,InventoryShiftAgent,GBMVanillaEnv,30,COMPLETE,0.016947,0.3542,20.9,0,20,0.025179996453087924,20
tuned_v1,InventoryShiftAgent,GBMVanillaEnv,31,COMPLETE,-0.138697,-1.9285,13.9042,0,20,0.008462218496446334,20
tuned_v1,InventoryShiftAgent,GBMVanillaEnv,32,COMPLETE,0.519305,8.412,16.1987,0,20,0.013734307828548968,20
tuned_v1,InventoryShiftAgent,GBMVanillaEnv,33,COMPLETE,0.241938,3.968,16.4009,0,20,0.031983113652691825,20
tuned_v1,InventoryShiftAgent,GBMVanillaEnv,34,COMPLETE,0.047007,0.6924,14.7307,0,20,0.024411690154188714,20
tuned_v1,InventoryShiftAgent,GBMVanillaEnv,35,COMPLETE,0.074995,1.3404,17.8733,0,20,0.03739428147781233,20
tuned_v1,InventoryShiftAgent,GBMVanillaEnv,36,COMPLETE,0.114001,1.9968,17.5154,0,20,0.05947295754512302,20
tuned_v1,InventoryShiftAgent,GBMVanillaEnv,37,COMPLETE,0.067884,1.5636,23.034,0,20,0.4909113439094555,20
tuned_v1,InventoryShiftAgent,GBMVanillaEnv,38,COMPLETE,0.224678,4.2006,18.6961,0,20,0.006085623161853556,20
tuned_v1,InventoryShiftAgent,GBMVanillaEnv,39,COMPLETE,0.146662,4.8354,32.9699,0,20,0.008881886556096223,20
tuned_v1,InventoryShiftAgent,GBMVanillaEnv,40,COMPLETE,0.124353,1.9065,15.3318,0,20,0.016940683671837178,20
tuned_v1,InventoryShiftAgent,GBMVanillaEnv,41,COMPLETE,0.035387,1.2068,34.1017,0,20,0.012520210310793964,20
tuned_v1,InventoryShiftAgent,GBMVanillaEnv,42,COMPLETE,0.166771,2.8127,16.8657,0,20,0.010305241998841296,20
tuned_v1,InventoryShiftAgent,GBMVanillaEnv,43,COMPLETE,0.037034,0.6859,18.5197,0,20,0.022441158385195246,20
tuned_v1,InventoryShiftAgent,GBMVanillaEnv,44,COMPLETE,-0.116627,-2.0116,17.2485,0,20,0.006414030492398939,20
tuned_v1,InventoryShiftAgent,GBMVanillaEnv,45,COMPLETE,0.029796,0.9042,30.3478,0,20,0.01299837799669053,20
tuned_v1,InventoryShiftAgent,GBMVanillaEnv,46,COMPLETE,-0.166437,-2.8914,17.3723,0,20,0.011102940660552393,20
tuned_v1,InventoryShiftAgent,GBMVanillaEnv,47,COMPLETE,-0.415909,-7.1952,17.2999,0,20,0.17079810131739545,20
tuned_v1,InventoryShiftAgent,GBMVanillaEnv,48,COMPLETE,0.361842,9.4814,26.2032,0,20,0.005210660733808578,20
tuned_v1,InventoryShiftAgent,GBMVanillaEnv,49,COMPLETE,0.286974,4.1985,14.6303,0,20,0.014782392806062188,20
tuned_v1,InventoryShiftAgent,GBMJumpEnv,0,COMPLETE,-0.121172,-1.9965,16.4763,0,20,0.028057582076672527,20
tuned_v1,InventoryShiftAgent,GBMJumpEnv,1,COMPLETE,0.196766,3.3089,16.8164,0,20,0.39847274093219637,20
tuned_v1,InventoryShiftAgent,GBMJumpEnv,2,COMPLETE,0.171931,3.3365,19.4058,0,20,0.14553179565665345,20
tuned_v1,InventoryShiftAgent,GBMJumpEnv,3,COMPLETE,-0.322565,-6.8812,21.3326,0,20,0.07875660249889861,20
tuned_v1,InventoryShiftAgent,GBMJumpEnv,4,COMPLETE,0.456871,13.0395,28.5409,0,20,0.01025669131543725,20
tuned_v1,InventoryShiftAgent,GBMJumpEnv,5,COMPLETE,-0.123722,-2.4616,19.8959,0,20,0.010255552094216988,20
tuned_v1,InventoryShiftAgent,GBMJumpEnv,6,COMPLETE,-0.177635,-2.764,15.5597,0,20,0.00653336961902664,20
tuned_v1,InventoryShiftAgent,GBMJumpEnv,7,COMPLETE,-0.125135,-3.3105,26.4556,0,20,0.26997422048937153,20
tuned_v1,InventoryShiftAgent,GBMJumpEnv,8,COMPLETE,-0.324886,-9.0438,27.8368,0,20,0.07965261308120507,20
tuned_v1,InventoryShiftAgent,GBMJumpEnv,9,COMPLETE,-0.10303,-1.998,19.3927,0,20,0.1303512379185383,20
tuned_v1,InventoryShiftAgent,GBMJumpEnv,10,COMPLETE,0.067907,1.4413,21.2242,0,20,0.020973005655801832,20
tuned_v1,InventoryShiftAgent,GBMJumpEnv,11,COMPLETE,0.24665,2.6755,10.8473,0,20,0.36702361139933853,20
tuned_v1,InventoryShiftAgent,GBMJumpEnv,12,COMPLETE,-0.09166,-1.8569,20.2588,0,20,0.02024904804000276,20
tuned_v1,InventoryShiftAgent,GBMJumpEnv,13,COMPLETE,0.079127,1.1586,14.6419,0,20,0.005625900736196742,20
tuned_v1,InventoryShiftAgent,GBMJumpEnv,14,COMPLETE,0.062188,0.7843,12.6123,0,20,0.036049297123858064,20
tuned_v1,InventoryShiftAgent,GBMJumpEnv,15,COMPLETE,0.385302,5.692,14.7728,0,20,0.013300752025073786,20
tuned_v1,InventoryShiftAgent,GBMJumpEnv,16,COMPLETE,0.232105,3.3121,14.2697,0,20,0.013433933373269551,20
tuned_v1,InventoryShiftAgent,GBMJumpEnv,17,COMPLETE,0.198261,3.6398,18.3586,0,20,0.011117962889164652,20
tuned_v1,InventoryShiftAgent,GBMJumpEnv,18,COMPLETE,0.2155,2.4378,11.3121,0,20,0.048462878774118416,20
tuned_v1,InventoryShiftAgent,GBMJumpEnv,19,COMPLETE,0.094986,1.7916,18.8614,0,20,0.008914068116953716,20
tuned_v1,InventoryShiftAgent,GBMJumpEnv,20,COMPLETE,0.097537,2.0543,21.0612,0,20,0.017944061015443956,20
tuned_v1,InventoryShiftAgent,GBMJumpEnv,21,COMPLETE,0.201678,3.1518,15.628,0,20,0.005178585384825442,20
tuned_v1,InventoryShiftAgent,GBMJumpEnv,22,COMPLETE,0.21756,4.6144,21.2098,0,20,0.19747558834905116,20
tuned_v1,InventoryShiftAgent,GBMJumpEnv,23,COMPLETE,0.036675,0.6384,17.406,0,20,0.08380923101941597,20
tuned_v1,InventoryShiftAgent,GBMJumpEnv,24,COMPLETE,0.169563,2.324,13.706,0,20,0.48634212682963346,20
tuned_v1,InventoryShiftAgent,GBMJumpEnv,25,COMPLETE,0.337433,5.6637,16.7846,0,20,0.037747710280436685,20
tuned_v1,InventoryShiftAgent,GBMJumpEnv,26,COMPLETE,0.164817,1.8733,11.3661,0,20,0.031948232174357674,20
tuned_v1,InventoryShiftAgent,GBMJumpEnv,27,COMPLETE,-0.181479,-4.5942,25.3152,0,20,0.015098828359003329,20
tuned_v1,InventoryShiftAgent,GBMJumpEnv,28,COMPLETE,0.505513,8.9865,17.7769,0,20,0.007365549351328545,20
tuned_v1,InventoryShiftAgent,GBMJumpEnv,29,COMPLETE,0.275717,4.8318,17.5245,0,20,0.007152396680228694,20
tuned_v1,InventoryShiftAgent,GBMJumpEnv,30,COMPLETE,0.189843,2.3083,12.159,0,20,0.024953357312375204,20
tuned_v1,InventoryShiftAgent,GBMJumpEnv,31,COMPLETE,-0.072651,-1.8199,25.0499,0,20,0.009254706294271175,20
tuned_v1,InventoryShiftAgent,GBMJumpEnv,32,COMPLETE,0.300891,4.5227,15.0309,0,20,0.043289287929491646,20
tuned_v1,InventoryShiftAgent,GBMJumpEnv,33,COMPLETE,-0.00378,-0.0798,21.1012,0,20,0.013548247896237433,20
tuned_v1,InventoryShiftAgent,GBMJumpEnv,34,COMPLETE,0.38923,6.4497,16.5705,0,20,0.00824874668575573,20
tuned_v1,InventoryShiftAgent,GBMJumpEnv,35,COMPLETE,-0.002994,-0.0369,12.3328,0,20,0.008307787246518558,20
tuned_v1,InventoryShiftAgent,GBMJumpEnv,36,COMPLETE,0.150135,3.0925,20.5982,0,20,0.011779005754210444,20
tuned_v1,InventoryShiftAgent,GBMJumpEnv,37,COMPLETE,-0.122653,-2.8379,23.1378,0,20,0.006953664177242237,20
tuned_v1,InventoryShiftAgent,GBMJumpEnv,38,COMPLETE,0.432161,8.3249,19.2634,0,20,0.016175884703099132,20
tuned_v1,InventoryShiftAgent,GBMJumpEnv,39,COMPLETE,0.220735,3.8687,17.5264,0,20,0.00506071111816734,20
tuned_v1,InventoryShiftAgent,GBMJumpEnv,40,COMPLETE,0.340566,4.592,13.4835,0,20,0.016821412970958117,20
tuned_v1,InventoryShiftAgent,GBMJumpEnv,41,COMPLETE,0.215492,2.2067,10.2403,0,20,0.024986181718007667,20
tuned_v1,InventoryShiftAgent,GBMJumpEnv,42,COMPLETE,0.004834,0.1202,24.8728,0,20,0.007428704469901118,20
tuned_v1,InventoryShiftAgent,GBMJumpEnv,43,COMPLETE,-0.286215,-5.9492,20.7858,0,20,0.011430346470325137,20
tuned_v1,InventoryShiftAgent,GBMJumpEnv,44,COMPLETE,0.286218,6.8015,23.7635,0,20,0.0633117775921427,20
tuned_v1,InventoryShiftAgent,GBMJumpEnv,45,COMPLETE,-0.036697,-0.5623,15.3213,0,20,0.009927806182473013,20
tuned_v1,InventoryShiftAgent,GBMJumpEnv,46,COMPLETE,0.308592,7.0748,22.9261,0,20,0.00633621829074111,20
tuned_v1,InventoryShiftAgent,GBMJumpEnv,47,COMPLETE,0.379415,5.3618,14.1318,0,20,0.020223792752993033,20
tuned_v1,InventoryShiftAgent,GBMJumpEnv,48,COMPLETE,-0.007817,-0.1196,15.3002,0,20,0.013993684059050798,20
tuned_v1,InventoryShiftAgent,GBMJumpEnv,49,COMPLETE,0.014288,0.2324,16.2651,0,20,0.008630632361830091,20
tuned_v1,InventoryShiftAgent,GBMRegimeEnv,0,COMPLETE,-0.289013,-4.1642,14.4084,0,20,0.028057582076672527,20
tuned_v1,InventoryShiftAgent,GBMRegimeEnv,1,COMPLETE,0.368892,11.4271,30.9769,0,20,0.39847274093219637,20
tuned_v1,InventoryShiftAgent,GBMRegimeEnv,2,COMPLETE,0.262729,7.6497,29.1162,0,20,0.14553179565665345,20
tuned_v1,InventoryShiftAgent,GBMRegimeEnv,3,COMPLETE,0.199142,8.3866,42.1137,0,20,0.07875660249889861,20
tuned_v1,InventoryShiftAgent,GBMRegimeEnv,4,COMPLETE,0.788704,14.5267,18.4184,0,20,0.01025669131543725,20
tuned_v1,InventoryShiftAgent,GBMRegimeEnv,5,COMPLETE,0.179354,3.8404,21.4125,0,20,0.010255552094216988,20
tuned_v1,InventoryShiftAgent,GBMRegimeEnv,6,COMPLETE,0.117687,6.5259,55.4509,0,20,0.00653336961902664,20
tuned_v1,InventoryShiftAgent,GBMRegimeEnv,7,COMPLETE,-0.010154,-0.18,17.7293,0,20,0.26997422048937153,20
tuned_v1,InventoryShiftAgent,GBMRegimeEnv,8,COMPLETE,0.28553,6.6834,23.4071,0,20,0.07965261308120507,20
tuned_v1,InventoryShiftAgent,GBMRegimeEnv,9,COMPLETE,0.137695,5.3163,38.6096,0,20,0.1303512379185383,20
tuned_v1,InventoryShiftAgent,GBMRegimeEnv,10,COMPLETE,0.047859,1.4653,30.6182,0,20,0.020973005655801832,20
tuned_v1,InventoryShiftAgent,GBMRegimeEnv,11,COMPLETE,-0.238602,-4.6771,19.602,0,20,0.36702361139933853,20
tuned_v1,InventoryShiftAgent,GBMRegimeEnv,12,COMPLETE,-7.7e-05,-0.0013,17.4466,0,20,0.02172441544150599,20
tuned_v1,InventoryShiftAgent,GBMRegimeEnv,13,COMPLETE,0.098527,2.4484,24.8498,0,20,0.005248083237084553,20
tuned_v1,InventoryShiftAgent,GBMRegimeEnv,14,COMPLETE,-0.090463,-2.2641,25.028,0,20,0.044647400420184336,20
tuned_v1,InventoryShiftAgent,GBMRegimeEnv,15,COMPLETE,0.06954,1.4977,21.5373,0,20,0.013890080064727323,20
tuned_v1,InventoryShiftAgent,GBMRegimeEnv,16,COMPLETE,0.097576,5.4836,56.1977,0,20,0.44171331496219624,20
tuned_v1,InventoryShiftAgent,GBMRegimeEnv,17,COMPLETE,0.016278,0.2799,17.1979,0,20,0.03687479618527001,20
tuned_v1,InventoryShiftAgent,GBMRegimeEnv,18,COMPLETE,-0.241496,-4.7611,19.7151,0,20,0.184598958589042,20
tuned_v1,InventoryShiftAgent,GBMRegimeEnv,19,COMPLETE,0.449299,9.02,20.0757,0,20,0.08190901238579545,20
tuned_v1,InventoryShiftAgent,GBMRegimeEnv,20,COMPLETE,0.280686,10.6321,37.879,0,20,0.06995525144076693,20
tuned_v1,InventoryShiftAgent,GBMRegimeEnv,21,COMPLETE,0.131603,3.4344,26.0969,0,20,0.24867495907771028,20
tuned_v1,InventoryShiftAgent,GBMRegimeEnv,22,COMPLETE,0.091203,2.9006,31.8043,0,20,0.010671559453548269,20
tuned_v1,InventoryShiftAgent,GBMRegimeEnv,23,COMPLETE,0.370425,11.7067,31.6035,0,20,0.05542640956151086,20
tuned_v1,InventoryShiftAgent,GBMRegimeEnv,24,COMPLETE,0.224729,5.6014,24.9251,0,20,0.056162927228704175,20
tuned_v1,InventoryShiftAgent,GBMRegimeEnv,25,COMPLETE,0.248835,6.304,25.3339,0,20,0.10531330453860405,20
tuned_v1,InventoryShiftAgent,GBMRegimeEnv,26,COMPLETE,-0.09949,-3.5009,35.188,0,20,0.03834057722398742,20
tuned_v1,InventoryShiftAgent,GBMRegimeEnv,27,COMPLETE,0.254075,9.6967,38.1649,0,20,0.05544998825935546,20
tuned_v1,InventoryShiftAgent,GBMRegimeEnv,28,COMPLETE,-0.233436,-10.0321,42.9759,0,20,0.02634640204941113,20
tuned_v1,InventoryShiftAgent,GBMRegimeEnv,29,COMPLETE,0.244774,4.9775,20.3352,0,20,0.015623236858847771,20
tuned_v1,InventoryShiftAgent,GBMRegimeEnv,30,COMPLETE,0.254462,6.1676,24.2378,0,20,0.03179455576733218,20
tuned_v1,InventoryShiftAgent,GBMRegimeEnv,31,COMPLETE,0.078738,2.6995,34.2848,0,20,0.1908277812431759,20
tuned_v1,InventoryShiftAgent,GBMRegimeEnv,32,COMPLETE,0.161528,5.2801,32.6888,0,20,0.101545126655908,20
tuned_v1,InventoryShiftAgent,GBMRegimeEnv,33,COMPLETE,0.396316,9.8289,24.8005,0,20,0.1223726561304916,20
tuned_v1,InventoryShiftAgent,GBMRegimeEnv,34,COMPLETE,0.177872,4.8423,27.2233,0,20,0.10256618535192037,20
tuned_v1,InventoryShiftAgent,GBMRegimeEnv,35,COMPLETE,0.474248,9.1167,19.2234,0,20,0.07459458606303944,20
tuned_v1,InventoryShiftAgent,GBMRegimeEnv,36,COMPLETE,-0.32259,-10.1878,31.5813,0,20,0.14052456697120452,20
tuned_v1,InventoryShiftAgent,GBMRegimeEnv,37,COMPLETE,0.250382,5.6362,22.5105,0,20,0.07276349556515407,20
tuned_v1,InventoryShiftAgent,GBMRegimeEnv,38,COMPLETE,-0.267352,-10.3406,38.6777,0,20,0.09052769738596016,20
tuned_v1,InventoryShiftAgent,GBMRegimeEnv,39,COMPLETE,0.225427,7.3323,32.5264,0,20,0.2000876136551884,20
tuned_v1,InventoryShiftAgent,GBMRegimeEnv,40,COMPLETE,-0.049614,-1.1749,23.6817,0,20,0.1448080178634101,20
tuned_v1,InventoryShiftAgent,GBMRegimeEnv,41,COMPLETE,0.237551,10.0178,42.1712,0,20,0.059113988683590635,20
tuned_v1,InventoryShiftAgent,GBMRegimeEnv,42,COMPLETE,-0.274176,-9.3069,33.9448,0,20,0.046187376399254874,20
tuned_v1,InventoryShiftAgent,GBMRegimeEnv,43,COMPLETE,-0.250405,-14.2377,56.8585,0,20,0.07150096544889573,20
tuned_v1,InventoryShiftAgent,GBMRegimeEnv,44,COMPLETE,-0.025348,-0.6861,27.0684,0,20,0.11896768980299258,20
tuned_v1,InventoryShiftAgent,GBMRegimeEnv,45,COMPLETE,-0.210467,-8.76,41.6215,0,20,0.007451431302020414,20
tuned_v1,InventoryShiftAgent,GBMRegimeEnv,46,COMPLETE,0.014565,0.4701,32.279,0,20,0.061811661650470986,20
tuned_v1,InventoryShiftAgent,GBMRegimeEnv,47,COMPLETE,-0.586341,-8.7934,14.9972,0,20,0.08513826659418311,20
tuned_v1,InventoryShiftAgent,GBMRegimeEnv,48,COMPLETE,0.255066,6.625,25.9739,0,20,0.33587306406006384,20
tuned_v1,InventoryShiftAgent,GBMRegimeEnv,49,COMPLETE,0.128442,7.3986,57.6031,0,20,0.022624101240053953,20
tuned_v1,InventoryShiftAgent,GBMJumpRegimeEnv,0,COMPLETE,-0.101995,-2.4032,23.5623,0,20,0.028057582076672527,20
tuned_v1,InventoryShiftAgent,GBMJumpRegimeEnv,1,COMPLETE,0.030603,0.6468,21.1352,0,20,0.39847274093219637,20
tuned_v1,InventoryShiftAgent,GBMJumpRegimeEnv,2,COMPLETE,0.566289,14.5764,25.7403,0,20,0.14553179565665345,20
tuned_v1,InventoryShiftAgent,GBMJumpRegimeEnv,3,COMPLETE,-0.197713,-6.9252,35.0267,0,20,0.07875660249889861,20
tuned_v1,InventoryShiftAgent,GBMJumpRegimeEnv,4,COMPLETE,0.041909,1.6009,38.1989,0,20,0.01025669131543725,20
tuned_v1,InventoryShiftAgent,GBMJumpRegimeEnv,5,COMPLETE,0.205234,3.786,18.4471,0,20,0.010255552094216988,20
tuned_v1,InventoryShiftAgent,GBMJumpRegimeEnv,6,COMPLETE,0.179574,6.5641,36.5538,0,20,0.00653336961902664,20
tuned_v1,InventoryShiftAgent,GBMJumpRegimeEnv,7,COMPLETE,-0.294707,-10.5764,35.8877,0,20,0.26997422048937153,20
tuned_v1,InventoryShiftAgent,GBMJumpRegimeEnv,8,COMPLETE,-0.133832,-3.1551,23.5753,0,20,0.07965261308120507,20
tuned_v1,InventoryShiftAgent,GBMJumpRegimeEnv,9,COMPLETE,0.1503,4.9942,33.2282,0,20,0.1303512379185383,20
tuned_v1,InventoryShiftAgent,GBMJumpRegimeEnv,10,COMPLETE,-0.026839,-0.8977,33.446,0,20,0.021902491719968734,20
tuned_v1,InventoryShiftAgent,GBMJumpRegimeEnv,11,COMPLETE,0.264764,8.2256,31.0677,0,20,0.16817293508388062,20
tuned_v1,InventoryShiftAgent,GBMJumpRegimeEnv,12,COMPLETE,0.403964,16.1154,39.8932,0,20,0.2681954116370507,20
tuned_v1,InventoryShiftAgent,GBMJumpRegimeEnv,13,COMPLETE,0.024176,0.8886,36.7548,0,20,0.24301798051026346,20
tuned_v1,InventoryShiftAgent,GBMJumpRegimeEnv,14,COMPLETE,-0.168859,-3.0701,18.1812,0,20,0.4467622418154264,20
tuned_v1,InventoryShiftAgent,GBMJumpRegimeEnv,15,COMPLETE,0.303025,9.7102,32.0442,0,20,0.1088636086428839,20
tuned_v1,InventoryShiftAgent,GBMJumpRegimeEnv,16,COMPLETE,0.030758,1.1637,37.8322,0,20,0.041020484493527534,20
tuned_v1,InventoryShiftAgent,GBMJumpRegimeEnv,17,COMPLETE,-0.441656,-10.8156,24.4888,0,20,0.2547063740912407,20
tuned_v1,InventoryShiftAgent,GBMJumpRegimeEnv,18,COMPLETE,-0.139286,-6.8237,48.9908,0,20,0.061792873774645575,20
tuned_v1,InventoryShiftAgent,GBMJumpRegimeEnv,19,COMPLETE,0.12287,4.3604,35.4876,0,20,0.1826464003357946,20
tuned_v1,InventoryShiftAgent,GBMJumpRegimeEnv,20,COMPLETE,0.224354,4.938,22.01,0,20,0.4853285510570723,20
tuned_v1,InventoryShiftAgent,GBMJumpRegimeEnv,21,COMPLETE,0.15052,2.9844,19.827,0,20,0.12396006663299286,20
tuned_v1,InventoryShiftAgent,GBMJumpRegimeEnv,22,COMPLETE,0.281192,8.3888,29.833,0,20,0.10523307835062319,20
tuned_v1,InventoryShiftAgent,GBMJumpRegimeEnv,23,COMPLETE,0.299515,11.5253,38.4799,0,20,0.044422812832659433,20
tuned_v1,InventoryShiftAgent,GBMJumpRegimeEnv,24,COMPLETE,0.182706,4.3988,24.0758,0,20,0.1742414324010376,20
tuned_v1,InventoryShiftAgent,GBMJumpRegimeEnv,25,COMPLETE,0.423693,13.0087,30.7032,0,20,0.30704733329501527,20
tuned_v1,InventoryShiftAgent,GBMJumpRegimeEnv,26,COMPLETE,0.065863,2.185,33.1745,0,20,0.31918926413451537,20
tuned_v1,InventoryShiftAgent,GBMJumpRegimeEnv,27,COMPLETE,-0.06576,-2.8954,44.03,0,20,0.19412193033608413,20
tuned_v1,InventoryShiftAgent,GBMJumpRegimeEnv,28,COMPLETE,0.36552,12.727,34.8189,0,20,0.2988722280669027,20
tuned_v1,InventoryShiftAgent,GBMJumpRegimeEnv,29,COMPLETE,-0.167129,-5.4315,32.4991,0,20,0.029483359342660886,20
tuned_v1,InventoryShiftAgent,GBMJumpRegimeEnv,30,COMPLETE,0.400898,8.4585,21.099,0,20,0.35366332837523273,20
tuned_v1,InventoryShiftAgent,GBMJumpRegimeEnv,31,COMPLETE,0.034946,1.1066,31.6642,0,20,0.3606772307760378,20
tuned_v1,InventoryShiftAgent,GBMJumpRegimeEnv,32,COMPLETE,0.374657,20.5327,54.804,0,20,0.49244040021835933,20
tuned_v1,InventoryShiftAgent,GBMJumpRegimeEnv,33,COMPLETE,0.137635,4.168,30.2826,0,20,0.2305123517730122,20
tuned_v1,InventoryShiftAgent,GBMJumpRegimeEnv,34,COMPLETE,0.014266,0.2764,19.3726,0,20,0.3572929372874049,20
tuned_v1,InventoryShiftAgent,GBMJumpRegimeEnv,35,COMPLETE,0.078096,1.8998,24.3263,0,20,0.14713050087454996,20
tuned_v1,InventoryShiftAgent,GBMJumpRegimeEnv,36,COMPLETE,-0.012158,-0.3285,27.0198,0,20,0.08617614443836352,20
tuned_v1,InventoryShiftAgent,GBMJumpRegimeEnv,37,COMPLETE,-0.09605,-2.4208,25.2031,0,20,0.21175575609919983,20
tuned_v1,InventoryShiftAgent,GBMJumpRegimeEnv,38,COMPLETE,-0.249781,-5.8793,23.5378,0,20,0.36850980581469556,20
tuned_v1,InventoryShiftAgent,GBMJumpRegimeEnv,39,COMPLETE,-0.00573,-0.2417,42.1865,0,20,0.30937091066559286,20
tuned_v1,InventoryShiftAgent,GBMJumpRegimeEnv,40,COMPLETE,0.3596,8.0181,22.2973,0,20,0.1448080178634101,20
tuned_v1,InventoryShiftAgent,GBMJumpRegimeEnv,41,COMPLETE,0.187979,4.2757,22.7458,0,20,0.470264463200449,20
tuned_v1,InventoryShiftAgent,GBMJumpRegimeEnv,42,COMPLETE,0.40424,9.575,23.6864,0,20,0.4210511604685472,20
tuned_v1,InventoryShiftAgent,GBMJumpRegimeEnv,43,COMPLETE,-0.292292,-5.5375,18.9451,0,20,0.2656871287877171,20
tuned_v1,InventoryShiftAgent,GBMJumpRegimeEnv,44,COMPLETE,0.158532,6.4521,40.6991,0,20,0.4114432095642998,20
tuned_v1,InventoryShiftAgent,GBMJumpRegimeEnv,45,COMPLETE,0.306106,7.5186,24.5621,0,20,0.23354539989735984,20
tuned_v1,InventoryShiftAgent,GBMJumpRegimeEnv,46,COMPLETE,-0.152667,-5.31,34.7819,0,20,0.37814315715234226,20
tuned_v1,InventoryShiftAgent,GBMJumpRegimeEnv,47,COMPLETE,0.236118,7.4586,31.5883,0,20,0.008088251864664999,20
tuned_v1,InventoryShiftAgent,GBMJumpRegimeEnv,48,COMPLETE,0.135671,4.3903,32.3601,0,20,0.2856753506500576,20
tuned_v1,InventoryShiftAgent,GBMJumpRegimeEnv,49,COMPLETE,-0.293829,-17.6025,59.9075,0,20,0.013177373646903377,20
tuned_v1,InventoryShiftAgent,OUVanillaEnv,0,COMPLETE,0.182846,2.3927,13.0859,0,20,0.028057582076672527,20
tuned_v1,InventoryShiftAgent,OUVanillaEnv,1,COMPLETE,-0.268358,-3.0897,11.5135,0,20,0.39847274093219637,20
